-86,0.3075628390737968
-85,0.23149711907163106
-84,0.30339834786478825
-83,0.3135338789809398
-82,0.3531471791777777
-81,0.24357230694885504
-80,0.22395558273159955
-79,0.14346512004365417
-78,0.2123919926409453
-77,0.2982975407452147
-76,0.23283195987317828
-75,0.29467175499473447
-74,0.2832367727545135
-73,0.2511694235451924
-72,0.19019254441987155
-71,0.28140015804254054
-70,0.1619159923182831
-69,0.13487553186939952
-68,0.10653334200611995
-67,0.20498689662058628
-66,0.17784017410353453
-65,0.23656274708705302
-64,0.2227556336914483
-63,0.2734381240818071
-62,0.2794987401248571
-61,0.2132590253969155
-60,0.2525750465622662
-59,0.28085612215758676
-58,0.23071358924840385
-57,0.23058967800531563
-56,0.2113340118030534
-55,0.20415411001836778
-54,0.2090093713929442
-53,0.2107761612390276
-52,0.2564483966488687
-51,0.18791360519049083
-50,0.26857346528758663
-49,0.27040522984006565
-48,0.2185024693866652
-47,0.26135775118870225
-46,0.28228516859652114
-45,0.22221201533093551
-44,0.17643137919071775
-43,0.1835161214949441
-42,0.25317085733754835
-41,0.20481249468385984
-40,0.21913562951130774
-39,0.23092837107460437
-38,0.24312617872704312
-37,0.182391342984997
-36,0.13759964366661873
-35,0.15260361322980423
-34,0.1614603233648312
-33,0.12967512012493668
-32,0.143016828436183
-31,0.14302844548168772
-30,0.15427496457277526
-29,0.15016537133550725
-28,8.692378825041233e-2
-27,0.16880528307224643
-26,0.13932204108690238
-25,9.43180167649844e-2
-24,0.11270408973169746
-23,0.15746411215586156
-22,0.13791336077540026
-21,0.10461858009818682
-20,0.14681058794006727
-19,0.25701372271191963
-18,0.20370948039783907
-17,0.2095429326724779
-16,0.10611364877875099
-15,0.15692478840339408
-14,0.15954281241499124
-13,0.15446200665581422
-12,0.16679044056669387
-11,0.1559950491695251
-10,0.19523787616017438
-9,0.11659619437928004
-8,0.12058524362857591
-7,0.19510329600269602
-6,0.22851863978022033
-5,0.21971261554774005
-4,0.2416561446421165
-3,0.28685881542805186
-2,0.29369221548778707
-1,0.24359639683226672
0,0.28900256814444947
1,0.2523413855403962
2,0.24352872836817718
3,0.24214327963281237
4,0.25316890117914714
5,0.3458060129870915
6,0.39630631621906587
7,0.373032326087494
8,0.401939841881282
9,0.4070625964033491
10,0.3331414345318565
11,0.3258734983860872
12,0.3820224770901343
13,0.38525238247615984
14,0.34724686382062314
15,0.3213404525064132
16,0.3567668841470885
17,0.35713329719170933
18,0.4045240768106507
19,0.3404883839231182
20,0.35465963628270475
21,0.35994444881598364
22,0.28438774093727276
23,0.18182002346361387
24,0.23547102162659292
25,0.23918564643520882
26,0.2344546695540611
27,0.21828263657716512
28,0.18227754302743257
29,0.11736408821009271
30,0.1152730704358923
31,0.23745785068741682
32,0.18121607073169357
33,0.16805965650648177
34,0.20705367816166673
35,0.18238417270686963
36,0.19732821686023236
37,0.2629285317151302
38,0.3156009665823528
39,0.26167735099656775
40,0.3181426950963472
41,0.2793426669766255
42,0.15695775795972247
43,0.16921461066157242
44,0.23498131049078225
45,0.1115324791892026
46,3.4347309768434406e-2
47,3.008103283622975e-2
48,7.695808819545673e-2
49,0.14919471480607097
50,6.596796805259358e-2
51,2.9278116623353605e-2
52,6.866136446884628e-2
53,4.973540577991496e-2
54,1.1612598927414534e-2
55,1.0509048345499827e-2
56,0.18558117705796992
57,0.20578550396898004
58,1.491335851940421e-2
59,8.278034515311097e-2
60,1.8163559514620636e-4
61,2.2116532766042005e-2
62,6.62585397810346e-2
63,0.11440383375129179
64,0.14005560553648372
65,4.338468010830951e-2
66,0.1689881975943434
67,0.10815562883410496
68,0.10261512709850314
69,0.14977366631924063
70,1.1738192461807847e-2
71,6.880706977545505e-2
72,8.891080289740035e-2
73,0.12592251532011736
74,1.1538917291855065e-2
75,0.197338853827442
76,2.7856283664174083e-2
77,8.411090492425634e-2
78,6.1803397506951324e-2
79,4.029144246284759e-2
80,0.17067139550308422
81,0.14547361803567682
82,1.6489314221542397e-2
83,6.146322318541003e-2
84,8.24225460199492e-2
85,4.710148007852394e-2
86,5.260070552436534e-2
